face_id,prompt,prompt_slug,candidate_id,seed,steps,guidance_scale,image_guidance_scale,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.8406718373298645,30.629913403138374,0.0008649851661175489,0.029410630155057012,0.8608033657073975,21.29734128313887,0.007417642045766115,0.08612573393455707,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png,1234,20,7.5,1.5,0.8359095454216003,30.86986348263587,0.0008184905163943768,0.028609273258759595,0.9258690476417542,33.288944650314306,0.0004689273191615939,0.02165472971804529,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a royal blue scarf,add_a_royal_blue_scarf,targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.8406718373298645,30.629913403138374,0.0008649851661175489,0.029410630155057012,0.8406005501747131,23.370363243369148,0.004602180793881416,0.06783937495202484,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a royal blue scarf,add_a_royal_blue_scarf,targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png,1234,20,7.5,1.5,0.8359095454216003,30.86986348263587,0.0008184905163943768,0.028609273258759595,0.8998958468437195,27.61481062227378,0.0017318845493718982,0.04161591701947583,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a white scarf,add_a_white_scarf,targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.8406718373298645,30.629913403138374,0.0008649851661175489,0.029410630155057012,0.9098329544067383,29.795641138602647,0.001048180041834712,0.03237560874848089,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a white scarf,add_a_white_scarf,targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png,1234,20,7.5,1.5,0.8359095454216003,30.86986348263587,0.0008184905163943768,0.028609273258759595,0.9374220967292786,32.237332943674936,0.00059740204596892,0.024441809384104934,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a bright red jacket,add_a_bright_red_jacket,targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.8406718373298645,30.629913403138374,0.0008649851661175489,0.029410630155057012,0.8941392302513123,31.47301064261931,0.0007123590330593288,0.02669005494672742,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a bright red jacket,add_a_bright_red_jacket,targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png,1234,20,7.5,1.5,0.8359095454216003,30.86986348263587,0.0008184905163943768,0.028609273258759595,0.9278299808502197,33.04227409485269,0.0004963323590345681,0.022278517882358514,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a royal blue jacket,add_a_royal_blue_jacket,targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.8406718373298645,30.629913403138374,0.0008649851661175489,0.029410630155057012,0.8952100872993469,31.221833225539935,0.0007547735585831106,0.027473142495592136,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a royal blue jacket,add_a_royal_blue_jacket,targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png,1234,20,7.5,1.5,0.8359095454216003,30.86986348263587,0.0008184905163943768,0.028609273258759595,0.9211218953132629,32.7092034198609,0.0005358949420042336,0.023149404787256057,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_3/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_new_faces_round2/image_3/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_3_bspline_30_vae_latent_out_png/comparison_strip.jpg
